ASVid	its-01_F_filt.fastq.gz	its-10_F_filt.fastq.gz	its-11_F_filt.fastq.gz	its-12_F_filt.fastq.gz	its-13_F_filt.fastq.gz	its-14_F_filt.fastq.gz	its-15_F_filt.fastq.gz	its-16_F_filt.fastq.gz	its-17_F_filt.fastq.gz	its-18_F_filt.fastq.gz	its-19_F_filt.fastq.gz	its-02_F_filt.fastq.gz	its-20_F_filt.fastq.gz	its-21_F_filt.fastq.gz	its-22_F_filt.fastq.gz	its-23_F_filt.fastq.gz	its-24_F_filt.fastq.gz	its-25_F_filt.fastq.gz	its-26_F_filt.fastq.gz	its-27_F_filt.fastq.gz	its-28_F_filt.fastq.gz	its-29_F_filt.fastq.gz	its-03_F_filt.fastq.gz	its-30_F_filt.fastq.gz	its-31_F_filt.fastq.gz	its-32_F_filt.fastq.gz	its-33_F_filt.fastq.gz	its-34_F_filt.fastq.gz	its-35_F_filt.fastq.gz	its-36_F_filt.fastq.gz	its-37_F_filt.fastq.gz	its-38_F_filt.fastq.gz	its-39_F_filt.fastq.gz	its-04_F_filt.fastq.gz	its-40_F_filt.fastq.gz	its-41_F_filt.fastq.gz	its-42_F_filt.fastq.gz	its-43_F_filt.fastq.gz	its-44_F_filt.fastq.gz	its-45_F_filt.fastq.gz	its-46_F_filt.fastq.gz	its-47_F_filt.fastq.gz	its-48_F_filt.fastq.gz	its-05_F_filt.fastq.gz	its-06_F_filt.fastq.gz	its-07_F_filt.fastq.gz	its-08_F_filt.fastq.gz	its-09_F_filt.fastq.gz	its-negC_F_filt.fastq.gz	its-posC_F_filt.fastq.gz	ASVid	similarity	query_length	taxonomy
cbb158b8ab2452e30857c98fc9afd815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cbb158b8ab2452e30857c98fc9afd815	84.914	232	"Cercozoa_sp|UDB01718802|SH1016314.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
5cdfb57717d570ceaf6a7a5dcafa1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5cdfb57717d570ceaf6a7a5dcafa1548	98	50	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
353fe3bdcb01d13e747972522ac6e1b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353fe3bdcb01d13e747972522ac6e1b0	97.209	215	"Eukaryota_sp|UDB0297560|SH1130269.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
a1d46a53325b9c0e0d2c9fe808c31ebf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	a1d46a53325b9c0e0d2c9fe808c31ebf	83.051	177	"Cercozoa_sp|UDB0470478|SH1136394.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
a034f32a2920706f815ef8ca3d66b298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	7	0	10	0	0	0	a034f32a2920706f815ef8ca3d66b298	100	49	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
a211d325e3de8ebdef4b70107b11ab86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	a211d325e3de8ebdef4b70107b11ab86	99.526	211	"Chaetomium_angustispirale|JX280764|SH2144979.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_angustispirale"
59d67d4f8b32d4b1fc9933b506bb1dc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	59d67d4f8b32d4b1fc9933b506bb1dc2	83.511	188	"Cercozoa_sp|UDB01711962|SH1136795.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
32e8474c09a69482063be71309812e4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	32e8474c09a69482063be71309812e4f	100	49	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
1c34ccef92c0c42de281e4a419a5d07a	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1c34ccef92c0c42de281e4a419a5d07a	96.838	253	"Chrysosporium_jingzhouense|KY026600|SH1305408.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Chrysosporium;s__Chrysosporium_jingzhouense"
5375905ea48b35ee635234a7bdc87331	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5375905ea48b35ee635234a7bdc87331	97.959	49	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
2cb5e0213095fa3bd5f3302560226bda	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2cb5e0213095fa3bd5f3302560226bda	100	46	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
5cd1fa3bc862f330807a42066b777103	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5cd1fa3bc862f330807a42066b777103	100	204	"Auxarthron_umbrinum|AY177309|SH0886550.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Auxarthron;s__Auxarthron_umbrinum"
32db291cd825d0213297352cc14f8e17	0	0	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32db291cd825d0213297352cc14f8e17	100	50	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
e76ac278563b20ccbd7136419df71211	0	0	11	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	e76ac278563b20ccbd7136419df71211	99.422	173	"Pseudorhypophila_mangenotii|MH859016|SH2729715.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Naviculisporaceae;g__Pseudorhypophila;s__Pseudorhypophila_mangenotii"
9248d9867750158d18e8ce9a4c017be4	0	0	10	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9248d9867750158d18e8ce9a4c017be4	95.652	92	"Eukaryota_sp|UDB0379017|SH1015254.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
a49fbca90419de8747aa7bed994dd56e	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	a49fbca90419de8747aa7bed994dd56e	92.661	218	"Cercozoa_sp|UDB01707571|SH1002417.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
80c99a3dd4c8f9ded829aa76f71eaf5e	0	0	0	12	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80c99a3dd4c8f9ded829aa76f71eaf5e	100	46	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
40ae4bf0cea5304a250b3fd64becd746	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40ae4bf0cea5304a250b3fd64becd746	96.755	339	"Allas_sp|UDB0969236|SH1165248.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomonadida_fam_Incertae_sedis;g__Allas;s__Allas_sp"
fda1bab38cd3b4a249184540b02bf004	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	fda1bab38cd3b4a249184540b02bf004	97.273	220	"Talaromyces_neofusisporus|KP765385|SH4242147.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Talaromyces;s__Talaromyces_neofusisporus"
7d6089dd1783f2250ec831983d70b879	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7d6089dd1783f2250ec831983d70b879	98.387	186	"Paracremonium_sp|UDB03014648|SH0943571.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Paracremonium;s__Paracremonium_sp"
bbb9bbd28c5747d4fd2615824966ea94	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bbb9bbd28c5747d4fd2615824966ea94	99.024	205	"Cephaliophora_sp|UDB01668902|SH0935962.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascodesmidaceae;g__Cephaliophora;s__Cephaliophora_sp"
e0b211f1368e9538876ccb5e3b2bd887	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	e0b211f1368e9538876ccb5e3b2bd887	95.668	277	"Agaricales_sp|UDB0757088|SH1204312.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis;s__Agaricales_sp"
b5aaf5acb0d4365d4ebcd8e6402cef59	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	b5aaf5acb0d4365d4ebcd8e6402cef59	100	179	"Fungi_sp|JX377111|SH1046128.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
ecff7b317cb96c0666a7aca4f2b2576f	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ecff7b317cb96c0666a7aca4f2b2576f	100	180	"Rectifusarium_ventricosum|KM231794|SH0968963.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Rectifusarium;s__Rectifusarium_ventricosum"
26c54bbae8e1eacd11f6b1751c88aa97	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	26c54bbae8e1eacd11f6b1751c88aa97	97.653	213	"Pyronemataceae_sp|UDB01579514|SH1055975.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronemataceae_gen_Incertae_sedis;s__Pyronemataceae_sp"
de52ef8ebb8c5755ff88c51f8dedb8e8	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	de52ef8ebb8c5755ff88c51f8dedb8e8	100	46	"Mimosa_diplotricha|MH050231|SH1097512.09FU|reps|k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fabales;f__Fabaceae;g__Mimosa;s__Mimosa_diplotricha"
bb6bd4e97082c4ea70426444f9759640	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	bb6bd4e97082c4ea70426444f9759640	97.324	299	"Eukaryota_sp|UDB0691051|SH1117097.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
1b584a56abb6eb36aa80865d1028e81f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1b584a56abb6eb36aa80865d1028e81f	100	191	"Beauveria_pseudobassiana|HQ880792|SH4059696.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria;s__Beauveria_pseudobassiana"
df8fb9c594de37b2a42e0cdbc30954e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	df8fb9c594de37b2a42e0cdbc30954e7	84.737	380	"Cercozoa_sp|UDB0518369|SH1115381.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
0d6026b280820dc5a1091adcc5947313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0d6026b280820dc5a1091adcc5947313	80	300	"Cercozoa_sp|UDB01718992|SH1138191.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
fa4ea290db89e3d71215eaffe4b16e7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	fa4ea290db89e3d71215eaffe4b16e7a	96.859	191	"Chaetospermum_sp|UDB0700086|SH0933567.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Chaetospermum;s__Chaetospermum_sp"
1dd500e278a12fb138a20cedb25f3a9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	9	2	0	0	1dd500e278a12fb138a20cedb25f3a9a	98.592	213	"Rozellomycota_sp|UDB06702690|SH1278068.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp"
ae1c6cdc34fb9007dec86bb04f09b023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	ae1c6cdc34fb9007dec86bb04f09b023	98.578	211	"Geomyces_sp|UDB02979055|SH0956328.09FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Geomyces;s__Geomyces_sp"
67d18769f628b9be492921345aad34ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	67d18769f628b9be492921345aad34ab	80.992	363	"Eukaryota_sp|UDB0105407|SH1090157.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
af58ddf5aa54c96ed153af75a1baad68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	af58ddf5aa54c96ed153af75a1baad68	98.295	352	"Eukaryota_sp|UDB01720213|SH1208041.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
de869911f7179cb4c7444223e520cbda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	10	0	0	0	de869911f7179cb4c7444223e520cbda	99.18	122	"Eukaryota_sp|UDB0683278|SH1089040.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
214ff25b3a4adfaf5bca23746e990c25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	214ff25b3a4adfaf5bca23746e990c25	99.107	448	"Spizellomyces_acuminatus|JN943809|SH1182561.09FU|refs|k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_acuminatus"
34f215b39f4e203f4cbee27e69d7a907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	34f215b39f4e203f4cbee27e69d7a907	96.97	33	"Eukaryota_sp|UDB05836977|SH1322561.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
759382806c390cc741d89fd513b6ef36	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759382806c390cc741d89fd513b6ef36	98.758	161	"Ichthyosporia_sp|UDB03587603|SH0947637.09FU|reps|k__Ichthyosporia;p__Ichthyosporia_phy_Incertae_sedis;c__Ichthyosporia_cls_Incertae_sedis;o__Ichthyosporia_ord_Incertae_sedis;f__Ichthyosporia_fam_Incertae_sedis;g__Ichthyosporia_gen_Incertae_sedis;s__Ichthyosporia_sp"
9b7e40b8ea4f1f5802ecfb2e2fe6dde4	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9b7e40b8ea4f1f5802ecfb2e2fe6dde4	92.308	52	"Zoopagomycota_sp|UDB07619340|SH1135491.09FU|reps|k__Fungi;p__Zoopagomycota;c__Zoopagomycota_cls_Incertae_sedis;o__Zoopagomycota_ord_Incertae_sedis;f__Zoopagomycota_fam_Incertae_sedis;g__Zoopagomycota_gen_Incertae_sedis;s__Zoopagomycota_sp"
654d4f7f258d44458342ae7ed6f97a04	0	5	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654d4f7f258d44458342ae7ed6f97a04	91.159	328	"Eukaryota_sp|OU942548|SH1114050.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
f0c9269cb463e95f254723fcf0e7f6dd	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	f0c9269cb463e95f254723fcf0e7f6dd	99.438	178	"Rozellomycota_sp|UDB05339967|SH1281101.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp"
fa7148fd76bf05b213ddebb45958bb31	0	0	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	fa7148fd76bf05b213ddebb45958bb31	100	49	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
dc0ba1dd69047b567300ad54074c0935	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	dc0ba1dd69047b567300ad54074c0935	96.818	220	"Umbelopsis_isabellina|JN206400|SH0911922.09FU|refs|k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_isabellina"
04436307c0d1bcb81050cf45ae45393c	0	0	4	6	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04436307c0d1bcb81050cf45ae45393c	100	255	"Eukaryota_sp|UDB048351|SH1143543.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
9ccf3886aebbd3adeca00e84d0f7594a	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9ccf3886aebbd3adeca00e84d0f7594a	96.154	130	"Eukaryota_sp|UDB0352903|SH1050949.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
1d5e3056e5f9f943d5ad42a91ca88fcd	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1d5e3056e5f9f943d5ad42a91ca88fcd	100	165	"Podospora_sp|UDB05113747|SH0938818.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podospora;s__Podospora_sp"
